qid,query,category,query_type,setting,precision_at_5,recall_at_5,recall_at_20,recall_at_50,ndcg_at_5,mrr,map_at_5,hit_rate_at_5,coverage_at_5,diversity_at_5,novelty_at_5,intent_consistency_at_5,grounding_score,violation_rate,confidence_mean,confidence_std,runtime_sec,discarded
107,Suggest a budget trip for me in Kirtistambh,personal,city,full,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.39829343031992737,0.014857903488542802,0.0452725887298584,0
108,My parents need easy-access attractions in Kirtistambh,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.7299451455107351,0.07596784377705272,0.04062914848327637,0
109,I want nature and photography spots in Kirtistambh,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.09999999999999998,1.0,0.6666666666666666,0.0,0.5904512463384008,0.031170935770635132,0.04061102867126465,0
110,I need family-friendly places in Gohilwad Timbo,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.9,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5880486309438898,0.007304475028518211,0.0360257625579834,0
111,Suggest a budget trip for me in Gohilwad Timbo,personal,city,full,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.3913608061695704,0.0013078365876345475,0.04513072967529297,0
112,My parents need easy-access attractions in Gohilwad Timbo,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.7336840545128285,0.07736283551692394,0.039960384368896484,0
113,I want nature and photography spots in Gohilwad Timbo,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.8,0.11999999999999997,1.0,0.6666666666666666,0.0,0.5908133638096121,0.031026354062872876,0.04198336601257324,0
114,I need family-friendly places in Borsad Stepwell,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.4,0.9,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5939831872230227,0.00858582424389252,0.03746294975280762,0
115,Suggest a budget trip for me in Borsad Stepwell,personal,city,full,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.3903285047012641,0.0013516455483545198,0.046103715896606445,0
116,My parents need easy-access attractions in Borsad Stepwell,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.6691349747794098,0.028860777486102867,0.03959989547729492,0
117,I want nature and photography spots in Borsad Stepwell,personal,city,full,1.0,0.022935779816513763,0.06422018348623854,0.06422018348623854,1.0,1.0,1.0,1.0,0.8,0.5,0.11999999999999997,1.0,0.6666666666666666,0.0,0.5604020405630354,0.0062743929484561835,0.04320859909057617,1
118,I need family-friendly places in Talaja Caves,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,1.0,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5860387615392318,0.008803771409856978,0.03713369369506836,0
119,Suggest a budget trip for me in Talaja Caves,personal,city,full,0.8,0.010282776349614395,0.033419023136246784,0.033419023136246784,0.49906412271357237,0.5,0.5433333333333333,1.0,1.0,0.8,0.52,0.0,0.3333333333333333,1.0,0.3975778102667397,0.017095914272993507,0.0448758602142334,0
120,My parents need easy-access attractions in Talaja Caves,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.6681931191673011,0.02792585197361744,0.040233612060546875,0
121,I want nature and photography spots in Talaja Caves,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.5,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5724714194297486,0.009628387509457131,0.04241752624511719,0
122,I need family-friendly places in Amritavarshini Vav,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.9,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5899729754525765,0.008734509447545879,0.03620147705078125,0
123,Suggest a budget trip for me in Amritavarshini Vav,personal,city,full,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.7,0.5,0.0,0.3333333333333333,1.0,0.39715076325592136,0.004377633666865972,0.045365333557128906,0
124,My parents need easy-access attractions in Amritavarshini Vav,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.6612959263264716,0.02796791894868496,0.04153728485107422,0
125,I want nature and photography spots in Amritavarshini Vav,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.11999999999999997,1.0,0.6666666666666666,0.0,0.5645787476529985,0.005277890329853063,0.04452919960021973,0
126,I need family-friendly places in Bhuchar Mori,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,1.0,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5890398181762787,0.003939749496346901,0.0368037223815918,0
127,Suggest a budget trip for me in Bhuchar Mori,personal,city,full,1.0,0.012853470437017995,0.033419023136246784,0.033419023136246784,0.5353800438262759,1.0,1.0,1.0,0.6,0.7,0.5,0.0,0.3333333333333333,1.0,0.393265984238875,0.0017444893049435278,0.04584074020385742,0
128,My parents need easy-access attractions in Bhuchar Mori,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.7291336152934644,0.07707588033080504,0.04116368293762207,0
129,I want nature and photography spots in Bhuchar Mori,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,1.0,0.5,0.11999999999999997,1.0,0.6666666666666666,0.0,0.5919878143370962,0.02964471640595525,0.04129195213317871,0
130,"I need family-friendly places in Shiva temple, Kera",personal,city,full,1.0,0.03676470588235294,0.09558823529411764,0.09558823529411764,1.0,1.0,1.0,1.0,0.2,0.9,0.28,1.0,1.0,0.0,0.8573087577291971,0.011714780244172876,0.03621029853820801,2
131,"Suggest a budget trip for me in Shiva temple, Kera",personal,city,full,1.0,0.23809523809523808,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.4,0.8,0.4,0.0,0.6,0.0,0.5722281967657505,0.10477110875757902,0.036885976791381836,4
132,"My parents need easy-access attractions in Shiva temple, Kera",personal,city,full,1.0,0.019083969465648856,0.05725190839694656,0.05725190839694656,1.0,1.0,1.0,1.0,0.2,0.7,0.30000000000000004,1.0,0.8800000000000001,0.0,0.875299700404739,0.09473447389088428,0.03763866424560547,0
133,"I want nature and photography spots in Shiva temple, Kera",personal,city,full,1.0,0.021739130434782608,0.06521739130434782,0.06521739130434782,1.0,1.0,1.0,1.0,0.2,0.7,0.19999999999999998,1.0,1.0,0.0,0.8125244512510255,0.008272576556022836,0.04000067710876465,0
134,I need family-friendly places in Sahastralinga Tank,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.9,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5911824515803143,0.008555952591748813,0.03779411315917969,0
135,Suggest a budget trip for me in Sahastralinga Tank,personal,city,full,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.3956777936260244,0.005633908328000887,0.04751873016357422,0
136,My parents need easy-access attractions in Sahastralinga Tank,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.693653344632482,0.057132474373267045,0.04099249839782715,0
137,I want nature and photography spots in Sahastralinga Tank,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,1.0,0.6,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5854810877843432,0.025698436491543877,0.043601274490356445,0
138,I need family-friendly places in Kadia Dungar caves,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.9,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5933177425431589,0.007417899294049287,0.037999629974365234,0
139,Suggest a budget trip for me in Kadia Dungar caves,personal,city,full,0.8,0.010282776349614395,0.033419023136246784,0.033419023136246784,0.49906412271357237,0.5,0.5433333333333333,1.0,1.0,0.8,0.52,0.0,0.3333333333333333,1.0,0.39822276489658837,0.018379994439503528,0.045343875885009766,0
140,My parents need easy-access attractions in Kadia Dungar caves,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.6700722752985188,0.029176626437409096,0.040294647216796875,0
141,I want nature and photography spots in Kadia Dungar caves,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.5,0.13999999999999996,1.0,0.6666666666666666,0.0,0.570680336343925,0.009157109746158692,0.04360508918762207,0
142,I need family-friendly places in Brahma Kund,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.9,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5860753311217476,0.005701162932863426,0.0362849235534668,0
143,Suggest a budget trip for me in Brahma Kund,personal,city,full,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.8,0.7,0.5,0.0,0.3333333333333333,1.0,0.42923247829371053,0.08004674706862848,0.04784369468688965,0
144,My parents need easy-access attractions in Brahma Kund,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.6850454916034272,0.03339853983863288,0.040010690689086914,0
145,I want nature and photography spots in Brahma Kund,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.5,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5872413262863183,0.028145379283272324,0.041298866271972656,0
146,I need family-friendly places in Jethabhai's Stepwell,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.9,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5947702816114673,0.006659772605560879,0.03579974174499512,0
147,Suggest a budget trip for me in Jethabhai's Stepwell,personal,city,full,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.6,0.7,0.5,0.0,0.3333333333333333,1.0,0.39741655701639195,0.012501595511010988,0.04627871513366699,0
148,My parents need easy-access attractions in Jethabhai's Stepwell,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.6,1.0,0.09999999999999998,1.0,0.8,0.0,0.660220034109565,0.01624700630545269,0.0407254695892334,0
149,I want nature and photography spots in Jethabhai's Stepwell,personal,city,full,1.0,0.022935779816513763,0.06422018348623854,0.06422018348623854,1.0,1.0,1.0,1.0,0.6,0.8,0.09999999999999998,1.0,0.6666666666666666,0.0,0.5644222007209743,0.008126725382941248,0.04346060752868652,1
150,"I need family-friendly places in Rajgadhi Timbo, Umta",personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.8,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5929914947328921,0.007242336834574581,0.036627769470214844,0
151,"Suggest a budget trip for me in Rajgadhi Timbo, Umta",personal,city,full,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.6,0.8,0.5,0.0,0.3333333333333333,1.0,0.3963520991758376,0.009332535353031376,0.04477667808532715,0
152,"My parents need easy-access attractions in Rajgadhi Timbo, Umta",personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.7291180309716004,0.07682412660748575,0.03977060317993164,0
153,"I want nature and photography spots in Rajgadhi Timbo, Umta",personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.11999999999999997,1.0,0.6666666666666666,0.0,0.5929050521509299,0.027774637342399478,0.041541337966918945,0
154,I need family-friendly places in Mithivav,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.9,0.13999999999999996,1.0,0.6666666666666666,0.0,0.592392188095155,0.004472858973585801,0.03567194938659668,0
155,Suggest a budget trip for me in Mithivav,personal,city,full,1.0,0.012853470437017995,0.038560411311053984,0.038560411311053984,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.39276257893145106,0.0011200340406894308,0.04534268379211426,0
156,My parents need easy-access attractions in Mithivav,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.7335565092976248,0.0749917947996073,0.04021573066711426,0
157,I want nature and photography spots in Mithivav,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.11999999999999997,1.0,0.6666666666666666,0.0,0.5953240988836959,0.028126847784318572,0.044937849044799805,0
158,"I need family-friendly places in Shiva Temple, Bavka",personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,1.0,0.13999999999999999,1.0,0.6666666666666666,0.0,0.5881898338763631,0.005833442318887421,0.03933072090148926,0
159,"Suggest a budget trip for me in Shiva Temple, Bavka",personal,city,full,1.0,0.2777777777777778,0.7222222222222222,0.7222222222222222,1.0,1.0,1.0,1.0,0.8,0.6,0.5,0.0,0.6,0.0,0.577047921345718,0.009421298137900564,0.041068077087402344,2
160,"My parents need easy-access attractions in Shiva Temple, Bavka",personal,city,full,1.0,0.01968503937007874,0.05905511811023622,0.05905511811023622,1.0,1.0,1.0,1.0,0.6,0.8,0.27999999999999997,1.0,0.8,0.0,0.7530312315557903,0.026988673922199568,0.03885936737060547,0
161,"I want nature and photography spots in Shiva Temple, Bavka",personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.8,0.19999999999999998,1.0,0.6666666666666666,0.0,0.5809952718497178,0.014664555101166946,0.044123172760009766,0
162,I need family-friendly places in Jahaz Mahal,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.9,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5927680823145841,0.010314117261150262,0.037985801696777344,0
163,Suggest a budget trip for me in Jahaz Mahal,personal,city,full,1.0,0.012853470437017995,0.038560411311053984,0.038560411311053984,0.5353800438262759,1.0,1.0,1.0,0.8,0.8,0.5,0.0,0.3333333333333333,1.0,0.41094064424099264,0.041265194259751455,0.044737815856933594,0
164,My parents need easy-access attractions in Jahaz Mahal,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.6899643637613845,0.03545036161674815,0.04019021987915039,0
165,I want nature and photography spots in Jahaz Mahal,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.6,0.09999999999999998,1.0,0.6666666666666666,0.0,0.5588043251922236,0.005980017236103235,0.04336905479431152,0
166,I need family-friendly places in Bapu Museum,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,1.0,0.8,0.18,1.0,0.6666666666666666,0.0,0.5837185201020348,0.0182838831514648,0.03702497482299805,0
167,Suggest a budget trip for me in Bapu Museum,personal,city,full,1.0,0.13513513513513514,0.40540540540540543,0.40540540540540543,1.0,1.0,1.0,1.0,0.6,0.7,0.5,0.0,0.6,0.0,0.5888853394630471,0.004713863232890008,0.03922152519226074,0
168,My parents need easy-access attractions in Bapu Museum,personal,city,full,1.0,0.01773049645390071,0.05319148936170213,0.05319148936170213,1.0,1.0,1.0,1.0,0.4,0.9,0.09999999999999998,1.0,0.8,0.0,0.7144292325949699,0.028079280602981614,0.03737616539001465,0
169,I want nature and photography spots in Bapu Museum,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.4,0.8,0.11999999999999997,1.0,0.6666666666666666,0.0,0.6036750302893598,0.021945379176300853,0.04363679885864258,0
170,I need family-friendly places in Jorasanko Thakur Bari,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,1.0,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5943050390980161,0.010338687063287383,0.03567385673522949,0
171,Suggest a budget trip for me in Jorasanko Thakur Bari,personal,city,full,1.0,0.012853470437017995,0.03598971722365039,0.03598971722365039,0.5353800438262759,1.0,1.0,1.0,0.6,0.9,0.5,0.0,0.3333333333333333,1.0,0.40472320542257795,0.02454314408196793,0.04545783996582031,0
172,My parents need easy-access attractions in Jorasanko Thakur Bari,personal,city,full,1.0,0.02252252252252252,0.06756756756756757,0.06756756756756757,1.0,1.0,1.0,1.0,0.4,1.1,0.09999999999999998,1.0,0.8,0.0,0.7240935209892709,0.04865783308301967,0.04139208793640137,0
173,I want nature and photography spots in Jorasanko Thakur Bari,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.8,0.8,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5878900071166918,0.03405677113658457,0.04318642616271973,0
174,I need family-friendly places in Chaunsath Yogini temple,personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,1.0,0.13999999999999996,1.0,0.6666666666666666,0.0,0.5818617310837875,0.007316456761385142,0.03733944892883301,0
175,Suggest a budget trip for me in Chaunsath Yogini temple,personal,city,full,1.0,0.2777777777777778,0.7777777777777778,0.7777777777777778,1.0,1.0,1.0,1.0,0.6,0.6,0.5,0.0,0.6,0.0,0.57557245579459,0.008685998981185558,0.03794097900390625,0
176,My parents need easy-access attractions in Chaunsath Yogini temple,personal,city,full,1.0,0.01968503937007874,0.05905511811023622,0.05905511811023622,1.0,1.0,1.0,1.0,0.6,0.8,0.24,1.0,0.8,0.0,0.7382877660759524,0.021348726453042595,0.037756919860839844,0
177,I want nature and photography spots in Chaunsath Yogini temple,personal,city,full,1.0,0.022935779816513763,0.06880733944954129,0.06880733944954129,1.0,1.0,1.0,1.0,0.6,0.8,0.15999999999999998,1.0,0.6666666666666666,0.0,0.5775464198212444,0.012444749511780769,0.0443572998046875,0
178,"I need family-friendly places in National Fossil Wood Park, Tiruvakkarai",personal,city,full,1.0,0.040983606557377046,0.12295081967213115,0.12295081967213115,1.0,1.0,1.0,1.0,0.6,0.9,0.15999999999999998,1.0,0.6666666666666666,0.0,0.573969715806907,0.009332564833159848,0.03867077827453613,0
